Date,Fisher,Monticello,Res_Est,Decatur,SDD_Eff,Wyckles_Est,StvCrk_Est,LncHm_Est,Outlet,Riverton,Rochester,SugCr_Meas
2003-01-01,1.94819584,3.0298976,0.00304938,0.081269216,1.277576476,1.90422726,0.488116503,2.011788624,,6.229696,1.01374144,
2003-01-02,1.33372128,3.5962336,0,0.07362368,1.327522881,2.048468609,0.579353233,2.176134902,,6.0314784,1.41300832,
2003-01-03,0.99958304,3.681184,0,0.073906848,1.240335735,1.976855703,0.593038742,2.107537735,,6.0314784,1.69051296,
2003-01-04,0.85233568,2.68160096,0,0.067110816,1.327522881,1.87732187,0.432005915,1.972518704,,5.7483104,1.55176064,
2003-01-05,0.76738528,3.0298976,0,0.07503952,1.265747064,1.886168152,0.488116503,1.993729517,,5.4085088,1.345048,
2003-01-06,0.71358336,2.51736352,0.001839391,0.066827648,1.364763622,1.884716704,0.405547263,1.974083109,,5.1536576,1.2317808,
2003-01-07,0.6654448,2.34179936,0.003256908,0.0637128,1.211419395,1.69665608,0.377263877,1.779789957,,4.95544,1.17231552,
2003-01-08,0.52952416,2.31065088,0,0.055784096,1.234201966,1.70590322,0.372245857,1.787931326,,4.813856,0.72774176,
2003-01-09,0.61730624,2.336136,0,0.055500928,1.223686933,1.699692341,0.37635151,1.782625169,,4.3607872,0.04530688,
2003-01-10,0.69942496,2.22570048,0,0.046439552,1.256984537,1.704050175,0.358560347,1.783062542,,3.7378176,0.057483104,
2003-01-11,0.47289056,1.53477056,0,0.037378176,1.398937478,1.712574355,0.247251537,1.76705871,,2.61364064,0.084100896,
2003-01-12,0.43607872,1.7556416,0,0.033413824,1.293349025,1.642778337,0.282833862,1.705103614,,3.0582144,0.41908864,
2003-01-13,0.39360352,1.699008,0,0.034546496,1.260051421,1.600419357,0.273710189,1.660734141,,4.5590048,0.3822768,
2003-01-14,0.3681184,1.5857408,0,0.031714816,1.218867543,1.536015703,0.255462843,1.592309501,,3.964352,0.071358336,
2003-01-15,0.3681184,1.4724736,0,0.0283168,1.263556432,1.55691848,0.237215497,1.609191293,,2.70142272,0.047005888,
2003-01-16,0.3398016,1.3875232,0,0.026617792,1.252603273,1.528975241,0.223529988,1.578232315,,3.3413824,0.064279136,
2003-01-17,0.3398016,1.3025728,0,0.024352448,1.260489548,1.5193051,0.209844478,1.565546434,,2.8883136,0.092879104,
2003-01-18,0.3398016,1.2459392,0,0.02265344,1.241650114,1.48857261,0.200720805,1.532803452,,3.1714816,0.125160256,
2003-01-19,0.3114848,1.1609888,0,0.020954432,1.237706977,1.467639393,0.187035296,1.508854495,,3.5112832,0.5097024,
2003-01-20,0.3114848,1.0760384,0,0.019255424,1.252165147,1.465107483,0.173349786,1.503306846,,3.256432,0.35679168,
2003-01-21,0.283168,1.0194048,0,0.017839584,1.211857521,1.413189969,0.164226113,1.44937884,,2.973264,0.566336,
2003-01-22,0.27750464,0.9627712,0,0.016423744,1.221058175,1.410780735,0.15510244,1.444959112,,2.690096,0.7928704,
2003-01-23,0.27184128,0.9061376,0,0.015007904,1.22281068,1.400923352,0.145978767,1.433091237,,2.548512,0.3398016,
2003-01-24,0.26617792,0.8778208,0,0.013875232,1.298168415,1.470051391,0.141416931,1.501214029,,2.4352448,0.141584,
2003-01-25,0.27184128,0.849504,0,0.01274256,1.228944449,1.394597729,0.136855094,1.424755121,,2.4918784,0.070792,
2003-01-26,0.283168,0.849504,0,0.01132672,1.315693469,1.479930909,0.136855094,1.510088301,,2.548512,0.0424752,
2003-01-27,0.3398016,0.8778208,0,0.00991088,1.313064711,1.480983335,0.141416931,1.512145974,,2.5768288,0.0566336,
2003-01-28,0.3681184,0.9061376,0,0.009344544,1.330151639,1.502600951,0.145978767,1.534768836,,2.6617792,0.0849504,
2003-01-29,0.3964352,0.9344544,0,0.009061376,1.283710245,1.460973413,0.150540604,1.494146544,,2.7750464,0.1274256,
2003-01-30,0.424752,0.991088,0,0.010194048,1.276262097,1.464851985,0.159664277,1.500035609,,2.9166304,0.1982176,
2003-01-31,0.424752,1.0760384,0,0.01132672,1.605294996,1.810308628,0.173349786,1.848507991,,3.3696992,0.137902816,
2003-02-01,0.5097024,1.1609888,0,0.01274256,1.437054472,1.658775016,0.187035296,1.699990118,,4.105936,0.120063232,
2003-02-02,0.566336,1.274256,0,0.0141584,1.37703116,1.62055564,0.205282642,1.665791728,,4.4457376,0.094578112,
2003-02-03,0.67110816,1.41584,0,0.015857408,1.437054472,1.70776308,0.228091824,1.7580254,,3.7944512,0.090047424,
2003-02-04,1.05904832,1.699008,0,0.01699008,1.29510153,1.61791305,0.273710189,1.678227834,,3.4263328,0.109302848,
2003-02-05,0.9344544,2.0388096,0,0.01274256,1.372649897,1.752378185,0.328452227,1.824755925,,3.398016,0.092312768,
2003-02-06,0.5380192,1.840592,0,0.00991088,1.356877348,1.698094788,0.296519371,1.763435804,,3.7944512,0.054368256,
2003-02-07,0.3964352,1.5857408,0,0.00283168,1.294225278,1.582490302,0.255462843,1.6387841,,3.114848,0.06229696,
2003-02-08,0.3398016,1.4441568,0,0.00283168,1.356439221,1.619219125,0.23265366,1.670486692,,2.973264,0.0849504,
2003-02-09,0.3114848,1.3025728,0,0.00283168,1.333218524,1.570513308,0.209844478,1.616754642,,3.3413824,0.06229696,
2003-02-10,0.3114848,1.1609888,0,0.00283168,1.27100458,1.482814244,0.187035296,1.524029347,,3.1431648,0.05380192,
2003-02-11,0.283168,1.0760384,0,0.00283168,1.278452728,1.47497132,0.173349786,1.513170684,,2.8599968,0.05380192,
2003-02-12,0.26617792,0.991088,0,0.00283168,1.347676694,1.528904214,0.159664277,1.564087838,,2.8599968,0.05380192,
2003-02-13,0.27184128,0.8778208,0,0.00283168,1.29028214,1.451121564,0.141416931,1.482284203,,2.8883136,0.0566336,
2003-02-14,0.283168,0.9627712,0,0.013025728,2.304106545,2.490431089,0.15510244,2.524609467,,2.9449472,0.0566336,
2003-02-15,0.27750464,1.0760384,0,0.012459392,1.760391728,1.966538032,0.173349786,2.004737395,,3.0298976,0.05946528,
2003-02-16,0.26051456,0.991088,0,0.011609888,1.407700006,1.597705734,0.159664277,1.632889358,,3.114848,0.05946528,
2003-02-17,0.24918784,0.9061376,0,0.010760384,1.402442489,1.576307641,0.145978767,1.608475526,,3.256432,0.062863296,
2003-02-18,0.239843296,0.849504,0,0.010477216,1.440997609,1.604385545,0.136855094,1.634542937,,3.5396,0.063995968,
2003-02-19,0.279203648,0.9061376,0,0.010760384,1.676271466,1.850136618,0.145978767,1.882304503,,4.24752,0.075889024,
2003-02-20,0.34829664,1.0477216,0,0.011893056,1.595656216,1.79613916,0.16878795,1.833333276,,5.66336,0.099391968,
2003-02-21,0.46439552,1.2459392,0,0.013308896,1.490944015,1.728521967,0.200720805,1.772752808,,8.49504,2.31348256,
2003-02-22,0.71924672,1.5857408,0,0.01699008,1.472104581,1.774528005,0.255462843,1.830821804,,11.32672,5.66336,
2003-02-23,1.01657312,2.265344,1.074189879,1.132672,1.336723535,2.877157455,0.364946918,2.957577167,,10.477216,3.8794016,
2003-02-24,1.19213728,2.83168,2.362142149,2.4352448,1.408576258,4.353523458,0.456183648,4.454048098,,9.344544,3.0015808,
2003-02-25,0.8636624,2.406928,2.089939547,2.1520768,1.393241836,3.978565676,0.387756101,4.06401162,,8.49504,1.67918624,
2003-02-26,0.5946528,2.0671264,1.702276665,1.7556416,1.316131596,3.443855948,0.333014063,3.517238935,,7.928704,1.03922656,
2003-02-27,0.5097024,2.1520768,1.558499585,1.6140576,1.42040567,3.421837094,0.346699572,3.498235821,,7.362368,0.48988064,
2003-02-28,0.4813856,1.699008,1.456928809,1.5007904,1.391927457,3.198539297,0.273710189,3.258854081,,7.0792,0.129974112,
2003-03-01,0.4813856,1.6140576,1.317537889,1.3592064,1.411205017,3.060941785,0.260024679,3.118240829,,6.796032,0.100241472,
2003-03-02,0.4530688,1.699008,1.202077609,1.2459392,1.356439221,2.908199861,0.273710189,2.968514645,,6.512864,0.09061376,
2003-03-03,0.424752,1.5857408,0.582032116,0.6229696,1.437930725,2.346333669,0.255462843,2.402627467,,6.229696,0.0849504,
2003-03-04,0.424752,1.5291072,0.055952185,0.095427616,1.480428982,1.851095894,0.24633917,1.9053792,,6.0314784,0.07928704,
2003-03-05,0.5097024,1.5857408,0.556546996,0.59748448,1.325770376,2.2086882,0.255462843,2.264981998,,5.8898944,0.07362368,
2003-03-06,0.6512864,1.7556416,1.350694596,1.39601824,1.336723535,3.048757263,0.282833862,3.11108254,,5.7483104,0.06796032,
2003-03-07,0.7645536,2.0388096,1.450988171,1.50362208,1.312188458,3.182796266,0.328452227,3.255174007,,5.8332608,0.06512864,
2003-03-08,1.41584,2.3219776,1.401202706,1.46114688,1.403318742,3.28242159,0.374070591,3.364851795,,6.4279136,0.06229696,
2003-03-09,2.2087104,2.7184128,1.300354575,1.37053312,1.322703491,3.182550915,0.437936302,3.27905457,,6.6261312,0.05946528,
2003-03-10,1.8972256,3.114848,1.185348044,1.26576096,1.313064711,3.139498311,0.501802013,3.250075415,,6.4279136,0.063146464,
2003-03-11,1.6423744,3.681184,1.165064154,1.2600976,1.380974298,3.303685018,0.593038742,3.43436705,,6.3146464,0.065694976,
2003-03-12,1.7556416,4.530688,1.972815599,2.08977984,2.320755347,5.226059027,0.729893837,5.386898451,,6.3429632,0.074190016,
2003-03-13,1.8122752,5.1536576,6.578034775,6.7110816,1.603104364,9.241844332,0.830254239,9.424799177,,9.4011776,0.09344544,
2003-03-14,1.83776032,6.512864,7.109281503,7.2774176,1.596532468,10.04626559,1.04922239,10.27747226,,17.8679008,1.14399872,
2003-03-15,1.34787968,5.6067264,0.299830511,0.44457376,1.537823536,2.991608048,0.903243623,3.190646835,,20.6146304,3.0865312,
2003-03-16,1.22328576,5.0687072,6.636861455,6.7677152,1.58426493,9.264347426,0.81656873,9.444286532,,14.4132512,2.7042544,
2003-03-17,1.28275104,4.5590048,14.52209033,14.6397856,1.387546193,16.84795266,0.734455673,17.00979733,,13.308896,2.14641344,
2003-03-18,1.25160256,4.1625696,5.074513503,5.1819744,1.562796738,7.494033666,0.670589963,7.641804887,,22.0304704,1.80094848,
2003-03-19,1.14399872,4.0776192,14.16639938,14.2716672,2.264675173,17.27031383,0.656904453,17.41506931,,14.4982016,1.3025728,
2003-03-20,1.18364224,5.1253408,17.3957834,17.5280992,1.917679093,20.36833964,0.825692403,20.55028924,,24.7772,1.52061216,
2003-03-21,2.9449472,5.2669248,17.36381147,17.4997824,1.722274735,20.1701036,0.848501585,20.35707943,,36.245504,2.8883136,
2003-03-22,4.1625696,4.813856,16.78085509,16.9051296,1.673204582,19.44482826,0.775512202,19.61572015,,39.926688,4.7005888,
2003-03-23,3.2281152,5.5784096,9.030630978,9.1746432,1.516355344,11.69511227,0.898681787,11.89314581,,38.794016,5.2952416,
2003-03-24,2.41542304,5.8615776,0.062186185,0.213508672,1.480867108,2.749459748,0.944300151,2.957545753,,30.865312,3.964352,
2003-03-25,2.09261152,5.1819744,0,0.00283168,1.447131378,2.38271845,0.834816076,2.566678542,,19.1987904,4.0493024,
2003-03-26,2.03597792,4.4457376,0,0.00283168,1.544833557,2.347898005,0.716208327,2.50572169,,14.583152,2.548512,
2003-03-27,1.76130496,4.0209856,0,0.00283168,1.440559483,2.167168571,0.64778078,2.30991356,,12.6292928,1.82360192,
2003-03-28,1.61688928,3.964352,2.604742369,2.70708608,1.92644162,5.34711106,0.638657107,5.487845556,,11.6665216,2.35312608,
2003-03-29,1.64803776,3.7378176,13.0141829,13.1106784,1.510221575,15.29370714,0.602162415,15.42639967,,14.2716672,3.9926688,
2003-03-30,1.34787968,3.3696992,13.67497265,13.7619648,1.36739238,15.73590304,0.542858541,15.85552736,,24.5506656,3.964352,
2003-03-31,1.13833536,3.2281152,10.39387898,10.477216,1.542642926,12.60091966,0.520049359,12.71551775,,27.750464,4.4174208,
2003-04-01,1.13833536,3.1431648,3.515089658,3.5962336,1.390613078,5.552616342,0.506363849,5.664198692,,24.2958144,1.73581984,
2003-04-02,1.12700864,2.9449472,0,0.055784096,1.524241618,2.11011621,0.474430994,2.214661836,,15.6591904,0.050120736,
2003-04-03,0.98542464,2.760888,0,0.00283168,1.40112811,1.90091963,0.444779057,1.998931154,,10.335632,0.024635616,
2003-04-04,1.18647392,2.7325712,0.812940102,0.88348416,1.870799572,3.246146548,0.44021722,3.343152825,,8.778208,0.069659328,
2003-04-05,10.2223648,2.79203648,2.320690386,2.3927696,1.404194995,4.299531161,0.449797077,4.398648456,,8.3251392,1.1185136,
2003-04-06,9.7409792,6.5978144,2.341370983,2.51170016,1.554910464,5.254217216,1.0629079,5.488439627,,16.5370112,8.8348416,
2003-04-07,10.477216,12.9690944,1.055544739,1.39035488,1.957986718,5.68277859,2.089321108,6.143181441,,23.3330432,10.1374144,
2003-04-08,14.6397856,14.9229536,0,0.012176224,1.528622882,4.226930754,2.404087825,4.756695607,,23.9560128,10.6754336,
2003-04-09,10.5621664,18.0944352,12.87008686,13.3372128,1.461151422,18.05536256,2.915013511,18.69771501,,21.6057184,9.9391968,
2003-04-10,8.0136544,15.715824,18.34000189,18.7457216,1.434425714,23.00899563,2.531819246,23.56690739,,23.36136,5.4368256,
2003-04-11,6.4562304,12.1195904,15.54452865,15.857408,1.486124625,19.5250589,1.952466013,19.95530436,,37.661344,7.5889024,
2003-04-12,5.3518752,9.8259296,12.4888938,12.74256,1.458522664,15.96974999,1.582957259,16.31857049,,31.431648,4.9837568,
2003-04-13,4.4174208,8.2685056,10.71682506,10.9302848,1.416462533,13.83507834,1.332056252,14.12861029,,27.467296,4.24752,
2003-04-14,3.822768,7.1075168,4.602051546,4.7855392,1.558415475,7.623307699,1.145020956,7.875624545,,24.7205664,3.964352,
2003-04-15,3.4829664,6.3146464,0.366505249,0.52952416,1.383603056,3.049763568,1.017289535,3.273933515,,20.0482944,3.5112832,
2003-04-16,3.2847488,5.8615776,2.793624713,2.9449472,1.567178002,5.56720917,0.944300151,5.775295175,,13.167312,2.73823456,
2003-04-17,3.0865312,5.7199936,8.375689445,8.5233568,1.456332032,11.00928768,0.921490969,11.21234745,,12.6859264,3.0015808,
2003-04-18,2.690096,5.238608,7.906731296,8.0419712,1.443626367,10.42854701,0.843939749,10.61451759,,19.0288896,3.5962336,
2003-04-19,2.30215584,4.7572224,5.767081947,5.8898944,1.589522447,8.335716879,0.766388529,8.504598274,,20.5863136,3.6245504,
2003-04-20,2.45223488,4.7572224,5.370646747,5.4934592,1.720522229,8.070281461,0.766388529,8.239162856,,18.6041376,2.9449472,
2003-04-21,2.57116544,4.7572224,2.289778907,2.41259136,1.494887152,4.763778544,0.766388529,4.932659939,,17.839584,2.70142272,
2003-04-22,2.25401728,4.672272,0,0.0424752,1.41076689,2.29425105,0.752703019,2.460116706,,15.4043392,1.486632,
2003-04-23,1.87457216,4.3041536,0,0.009627712,1.396746847,2.181122207,0.693399145,2.333919659,,9.6560288,1.72166144,
2003-04-24,1.71882976,3.964352,0.489477409,0.59182112,1.875618962,3.181023442,0.638657107,3.321757938,,10.6754336,3.2281152,
2003-04-25,2.0812848,4.0209856,5.389653436,5.4934592,1.789308068,8.006544676,0.64778078,8.149289665,,12.4027584,2.5768288,
2003-04-26,2.21154208,4.1342528,5.61326373,5.7199936,1.451074516,7.91523362,0.666028126,8.061999594,,15.2344384,1.63954272,
2003-04-27,1.83776032,4.24752,3.967965224,4.0776192,1.316131596,6.158304396,0.684275472,6.309091356,,18.264336,2.2936608,
2003-04-28,1.65936448,4.1342528,3.60277093,3.7095008,1.437930725,5.891597029,0.666028126,6.038363003,,18.4908704,4.813856,
2003-04-29,1.62255264,3.822768,1.538022461,1.63671104,1.345924188,3.670733468,0.615847925,3.806441732,,19.0572064,6.9092992,
2003-04-30,1.51778048,3.6245504,0,0.011893056,1.448007631,2.112319759,0.583915069,2.240991298,,17.1599808,4.5023712,
2003-05-01,1.73581984,3.5679168,0,0.00283168,1.498830289,2.143886993,0.574791396,2.27054804,,13.7619648,4.105936,
2003-05-02,2.08411648,3.4829664,0,0.013875232,1.337599788,1.978408972,0.561105887,2.102054279,,12.4310752,4.8988064,
2003-05-03,1.76696832,3.4263328,0,0.076172192,1.442311988,2.135224084,0.551982214,2.256858899,,13.3372128,6.4279136,
2003-05-04,1.61688928,3.7661344,4.405144674,4.5023712,2.407504367,7.587779759,0.606724252,7.72147753,,12.6292928,5.2952416,
2003-05-05,6.8526656,11.2417696,17.83253448,18.122752,1.971568635,22.11783916,1.811049083,22.51692198,,23.927696,9.1746432,
2003-05-06,10.0241472,20.671264,22.00652345,22.5401728,1.688100878,27.9491012,3.33014063,28.68293107,,54.368256,17.4714656,
2003-05-07,6.9942496,20.5579968,27.64449075,28.175216,1.500144668,33.37580009,3.311893284,34.10560898,,65.978144,27.750464,
2003-05-08,5.380192,15.6308736,24.14713897,24.5506656,2.063575172,29.42779802,2.518133737,29.98269403,,78.154368,24.1825472,
2003-05-09,8.7498912,15.9140416,19.8639919,20.2748288,1.802013733,24.94137002,2.563752102,25.5063185,,73.057344,22.1154208,
2003-05-10,15.4609728,26.4195744,81.71984027,82.401888,3.866465157,91.02387655,4.256193436,91.96177144,,115.815712,75.605856,
2003-05-11,26.1647232,43.89104,61.44703691,62.580128,2.554276699,73.0347919,7.070846544,74.59292382,,248.904672,159.140416,
2003-05-12,23.2764096,47.572224,39.54806747,40.776192,2.145504802,51.48469712,7.663885286,53.17351107,,348.29664,127.991936,
2003-05-13,13.2805792,43.89104,44.45695691,45.590048,1.788869942,55.27930514,7.070846544,56.83743706,,288.83136,109.302848,
2003-05-14,9.5427616,34.829664,35.91267739,36.81184,1.841883232,44.92306275,5.61105887,46.15951582,,226.5344,99.1088,
2003-05-15,12.8558272,26.617792,44.61971508,45.30688,1.833120705,51.93120326,4.288126291,52.87613488,,183.776032,90.896928,
2003-05-16,11.1285024,22.5968064,34.24630485,34.829664,1.554472337,40.45156149,3.640345511,41.25374812,,158.007744,83.817728,
2003-05-17,8.4100896,20.7845312,26.47765374,27.0142272,1.554034211,32.30947703,3.348387976,33.04732788,,138.75232,69.942496,
2003-05-18,7.0225664,16.706912,24.37421116,24.8055168,1.570683013,29.38344397,2.691483523,29.97653935,,109.869184,50.687072,
2003-05-19,6.1164288,13.7619648,17.00291952,17.3581984,1.82041504,21.6557671,2.217052529,22.14431685,,88.065248,33.413824,
2003-05-20,5.4934592,13.2522624,16.93112759,17.273248,1.742428547,21.40108378,2.134939473,21.87153909,,74.756352,29.166304,
2003-05-21,5.4368256,10.8453344,20.02316245,20.3031456,1.583826804,23.8391326,1.747183372,24.22414197,,71.641504,30.298976,
2003-05-22,4.7289056,9.6843456,13.71017133,13.9601824,1.502773427,17.20613803,1.560148076,17.5499323,,70.225664,28.599968,
2003-05-23,4.3324704,8.8631584,10.0218703,10.2506816,1.498830289,13.3448804,1.427854818,13.65952252,,64.279136,27.7787808,
2003-05-24,4.0209856,8.0986048,7.776264018,7.9853376,1.496639657,10.93972612,1.304685233,11.22722659,,58.04944,26.4195744,
2003-05-25,3.7661344,7.503952,6.290825175,6.4845472,1.535194777,9.370453337,1.208886667,9.636843633,,54.085088,23.1914592,
2003-05-26,3.4546496,6.9659328,7.040951479,7.220784,1.535194777,10.00984668,1.122211774,10.2571373,,47.005888,18.7740384,
2003-05-27,3.1431648,6.4279136,10.08473858,10.2506816,1.37221177,12.77991782,1.035536881,13.00810875,,43.607872,15.5459232,
2003-05-28,3.0015808,5.9748448,8.284159807,8.4384064,1.851960138,11.3658386,0.962547497,11.57794559,,43.041536,13.3938464,
2003-05-29,3.0865312,5.804944,7.722209966,7.8720704,1.489191509,10.40615183,0.935176478,10.61222734,,43.041536,11.893056,
2003-05-30,2.83168,5.7483104,4.976942419,5.1253408,1.474295213,7.634331885,0.926052805,7.838396904,,39.64352,10.5621664,
2003-05-31,2.71274944,9.6560288,4.81942716,5.0687072,1.457646411,8.264438795,1.55558624,8.607227818,,33.696992,10.3922656,
2003-06-01,2.31914592,6.5694976,7.02286905,7.1924672,1.457208285,9.832185053,1.058346063,10.06540222,,30.015808,12.0063232,
2003-06-02,2.03314624,5.4651424,9.118505484,9.2595936,1.865980182,12.10929941,0.880434441,12.30331197,,31.14848,10.8453344,
2003-06-03,2.14358176,5.1253408,9.778564202,9.91088,1.522927239,12.35636858,0.825692403,12.53831818,,33.413824,9.0896928,
2003-06-04,2.16057184,4.8704896,5.42435624,5.5500928,1.414710028,7.841490956,0.784635875,8.014393336,,33.98016,8.4384064,
2003-06-05,1.93120576,4.6156384,4.071729079,4.1908864,1.368268633,6.389969945,0.743579346,6.553825108,,27.6938304,8.0986048,
2003-06-06,1.7556416,4.389104,4.615596491,4.7289056,1.860722666,7.379666986,0.707084654,7.535480178,,23.4463104,7.7304864,
2003-06-07,1.85191872,4.3324704,4.843592944,4.95544,1.428291945,7.163576617,0.697960981,7.317379316,,24.4657152,7.8437536,
2003-06-08,1.81510688,4.0493024,3.831498409,3.9360352,1.402880616,6.067790248,0.652342617,6.211540483,,24.494032,7.7304864,
2003-06-09,1.71599808,3.9077184,3.920103942,4.0209856,1.486562751,6.210937663,0.629533434,6.349661666,,21.7189856,7.3906848,
2003-06-10,1.56591904,3.7944512,3.951344848,4.0493024,1.85897016,6.591273776,0.611286088,6.725976794,,20.671264,6.9942496,
2003-06-11,2.06146304,6.937616,5.909010505,6.088112,2.042983233,9.379866113,1.117649938,9.626151481,,24.1825472,8.5233568,
2003-06-12,6.3995968,32.847488,36.81335325,37.661344,1.829615694,45.40350753,5.291730317,46.56959336,,49.5544,15.3193888,
2003-06-13,8.8914752,47.289056,49.46625773,50.687072,2.227434432,61.42653651,7.618266922,63.105298,,77.021696,22.4835392,
2003-06-14,22.65344,43.607872,80.14343518,81.269216,1.677585846,90.79621881,7.025228179,92.34429826,,99.675136,35.679168,
2003-06-15,25.0320512,38.794016,71.77266968,72.774176,1.586017436,81.34311632,6.249715978,82.72030388,,109.869184,39.926688,
2003-06-16,11.751472,37.378176,46.60726901,47.572224,1.596970595,55.89726627,6.021624154,57.22419152,,118.364224,44.740544,
2003-06-17,7.6738528,31.14848,47.05126284,47.855392,1.596532468,55.05865087,5.018020128,56.16442191,,109.586016,43.041536,
2003-06-18,6.088112,19.680176,29.79091258,30.298976,1.617124407,35.45853209,3.170476354,36.15717834,,98.542464,37.661344,
2003-06-19,5.2102912,14.299984,32.47831961,32.847488,1.717017218,37.13850234,2.303727422,37.64615177,,82.968224,28.3168,
2003-06-20,4.3607872,11.4399872,20.88563169,21.1809664,1.437930725,24.67809482,1.842981938,25.08421437,,71.641504,19.5952256,
2003-06-21,3.7661344,9.5710784,13.11844264,13.3655296,1.406823753,16.49514747,1.54190073,16.83492075,,60.314784,15.6025568,
2003-06-22,3.398016,8.3251392,12.24447021,12.459392,1.452827021,15.41074408,1.341179925,15.70628652,,47.289056,12.6859264,
2003-06-23,3.0865312,7.4473184,7.623176828,7.8154368,1.437054472,10.59300858,1.199762994,10.85738839,,43.041536,11.32672,
2003-06-24,2.73823456,6.654448,6.05790477,6.229696,1.260489548,8.687986188,1.072031573,8.924219092,,35.396,9.7976128,
2003-06-25,2.42958144,6.0597952,4.940584327,5.097024,1.875618962,8.063406098,0.976233007,8.278528827,,28.0053152,8.353456,
2003-06-26,2.25968064,5.5784096,9.681917378,9.8259296,1.490505888,12.32054922,0.898681787,12.51858276,,28.599968,7.78712,
2003-06-27,2.16340352,5.1253408,12.7235114,12.8558272,1.363887369,15.14227591,0.825692403,15.32422551,,29.449472,8.49504,
2003-06-28,1.91704736,4.7289056,7.665038573,7.78712,1.37221177,10.01053478,0.761826692,10.17841093,,37.944512,10.5904832,
2003-06-29,1.8972256,4.4457376,6.114924838,6.229696,1.529499135,8.559427903,0.716208327,8.717251588,,30.865312,9.0047424,
2003-06-30,2.12376,4.1625696,12.0404463,12.1479072,1.472542708,14.36971244,0.670589963,14.51748366,,28.1185824,7.9003872,
2003-07-01,1.97368096,3.9360352,7.260755315,7.362368,1.755572338,9.826426674,0.634095271,9.966155924,,31.431648,6.6827648,
2003-07-02,1.74714656,3.8794016,0.287789528,0.38794016,1.579007414,2.665239862,0.624971598,2.802958619,,26.90096,5.4651424,
2003-07-03,1.59706752,3.5962336,0,0.00283168,1.292910898,1.943064626,0.579353233,2.070730919,,16.0839424,4.4740544,
2003-07-04,1.41017664,3.2847488,0,0.00283168,1.378783666,1.97287013,0.529173032,2.089478712,,12.1195904,4.0209856,
2003-07-05,1.27142432,2.9449472,0,0.00283168,1.319636607,1.852558783,0.474430994,1.957104408,,10.5338496,3.681184,
2003-07-06,9.1746432,2.65045248,0,0.00283168,1.300359047,1.780272173,0.426987895,1.874363236,,9.1746432,3.3130656,
2003-07-07,6.8526656,7.1924672,0,0.00283168,1.438368851,2.735844627,1.158706466,2.991177213,,8.2968224,3.0298976,
2003-07-08,3.1997984,11.6948384,0.612718692,0.91463264,1.934766021,4.954469573,1.884038466,5.369636336,,7.5322688,2.6334624,
2003-07-09,9.9675136,7.4473184,11.16277683,11.3550368,2.703239662,15.39879377,1.199762994,15.66317358,,7.8720704,2.40975968,
2003-07-10,53.80192,26.759376,33.00617195,33.696992,2.279133343,40.79281302,4.310935474,41.74277087,,26.6461088,3.1714816,
2003-07-11,69.37616,63.146464,34.33214689,35.962336,1.635087588,48.96378711,10.17289535,51.20548658,,53.235584,7.7021696,
2003-07-12,43.041536,77.8712,33.1025091,35.112832,1.44932201,50.57897001,12.54505032,53.34339761,,60.031616,12.9690944,
2003-07-13,19.1987904,80.70288,38.69276645,40.776192,1.39630872,56.69901912,13.00123397,59.56397136,,58.898944,10.8453344,
2003-07-14,8.8631584,71.075168,57.34723546,59.182112,1.453265147,73.42890739,11.45020956,75.95207585,,57.766272,6.937616,
2003-07-15,6.5694976,41.625696,63.20452703,64.279136,1.4541414,73.22590268,6.705899626,74.70361489,,64.562304,7.4473184,
2003-07-16,5.1536576,17.0183968,60.44177307,60.88112,1.331027892,65.27545932,2.741663724,65.8796124,,68.526656,8.070288,
2003-07-17,4.0776192,10.3922656,30.31385727,30.582144,1.301235299,33.75398711,1.674193988,34.12291254,,69.37616,8.2685056,
2003-07-18,11.6382048,9.5710784,14.33606504,14.583152,2.596774956,18.90272107,1.54190073,19.24249435,,56.350432,4.9837568,
2003-07-19,20.8977984,16.9334464,14.91055175,15.3477056,1.412957522,19.80868347,2.727978215,20.40982082,,55.784096,5.4368256,
2003-07-20,9.6843456,23.4746272,14.26029902,14.86632,1.428291945,20.52004484,3.781762442,21.35339411,,45.590048,12.4310752,
2003-07-21,7.362368,21.379184,25.15972939,25.7116544,1.796756216,31.35666374,3.444186542,32.11562477,,47.005888,19.680176,
2003-07-22,7.3906848,19.3403744,23.71157289,24.210864,1.523803492,29.21593488,3.115734316,29.90251818,,60.031616,24.9754176,
2003-07-23,5.7199936,14.0734496,19.51507343,19.8783936,1.41076689,23.82238142,2.267232731,24.32198888,,61.447456,25.0320512,
2003-07-24,5.0120736,10.1374144,13.30203971,13.5637472,1.412081269,16.80056306,1.63313746,17.16044127,,53.518752,20.4730464,
2003-07-25,3.8794016,8.2685056,9.159401059,9.3728608,1.430920703,12.29211251,1.332056252,12.58564446,,37.095008,10.6471168,
2003-07-26,3.1997984,6.7677152,4.780724664,4.95544,1.368268633,7.541897369,1.090278919,7.782151259,,22.5401728,5.5500928,
2003-07-27,2.7184128,5.6350432,4.611748125,4.7572224,1.295977783,7.067507959,0.90780546,7.267551993,,14.4982016,3.5679168,
2003-07-28,2.44373984,5.0403904,4.627099681,4.7572224,1.505840311,7.170332983,0.812006893,7.349266842,,11.7797888,1.59423584,
